tender_date,delivery_date,awarded_mw,offered_mw,clearing_price_eur_mw_week,marginal_price_eur_mw_week,num_bids
2024-03-15,2024-03-15,564.0,628.0,25.92,25.92,
2024-03-16,2024-03-16,564.0,654.0,21.17,21.17,
2024-03-16,2024-03-16,564.0,663.0,22.27,22.27,
2024-03-16,2024-03-16,564.0,664.0,27.21,27.21,
2024-03-16,2024-03-16,564.0,651.0,39.56,39.56,
2024-03-16,2024-03-16,564.0,640.0,36.0,36.0,
2024-03-16,2024-03-16,564.0,653.0,18.54,18.54,
2024-03-17,2024-03-17,564.0,621.0,31.52,31.52,
2024-03-17,2024-03-17,564.0,634.0,20.7,20.7,
2024-03-17,2024-03-17,564.0,634.0,45.55,45.55,
2024-03-17,2024-03-17,564.0,644.0,36.0,36.0,
2024-03-17,2024-03-17,564.0,640.0,25.6,25.6,
2024-03-17,2024-03-17,564.0,639.0,29.48,29.48,
2024-03-18,2024-03-18,564.0,637.0,26.0,26.0,
2024-03-18,2024-03-18,564.0,644.0,26.0,26.0,
2024-03-18,2024-03-18,564.0,596.0,29.3,29.3,
2024-03-18,2024-03-18,564.0,587.0,30.23,30.23,
2024-03-18,2024-03-18,564.0,630.0,39.0,39.0,
2024-03-18,2024-03-18,564.0,638.0,20.0,20.0,
2024-03-19,2024-03-19,564.0,649.0,21.0,21.0,
2024-03-19,2024-03-19,564.0,614.0,39.56,39.56,
2024-03-19,2024-03-19,564.0,612.0,30.0,30.0,
2024-03-19,2024-03-19,564.0,625.0,26.1,26.1,
2024-03-19,2024-03-19,564.0,658.0,20.8,20.8,
2024-03-19,2024-03-19,564.0,608.0,28.76,28.76,
2024-03-20,2024-03-20,564.0,638.0,55.6,55.6,
2024-03-20,2024-03-20,564.0,663.0,22.69,22.69,
2024-03-20,2024-03-20,564.0,594.0,34.7,34.7,
2024-03-20,2024-03-20,564.0,638.0,31.12,31.12,
2024-03-20,2024-03-20,564.0,659.0,23.0,23.0,
2024-03-20,2024-03-20,564.0,604.0,21.0,21.0,
2024-03-21,2024-03-21,564.0,605.0,20.45,20.45,
2024-03-21,2024-03-21,564.0,657.0,24.0,24.0,
2024-03-21,2024-03-21,564.0,608.0,35.75,35.75,
2024-03-21,2024-03-21,564.0,597.0,34.1,34.1,
2024-03-21,2024-03-21,564.0,608.0,52.0,52.0,
2024-03-21,2024-03-21,564.0,631.0,24.1,24.1,
2024-03-22,2024-03-22,564.0,640.0,24.9,24.9,
2024-03-22,2024-03-22,564.0,555.0,51.0,51.0,
2024-03-22,2024-03-22,564.0,636.0,32.07,32.07,
2024-03-22,2024-03-22,564.0,635.0,20.06,20.06,
2024-03-22,2024-03-22,564.0,629.0,27.06,27.06,
2024-03-22,2024-03-22,564.0,616.0,36.33,36.33,
2024-03-23,2024-03-23,564.0,526.0,56.22,56.22,
2024-03-23,2024-03-23,564.0,611.0,35.0,35.0,
2024-03-23,2024-03-23,564.0,609.0,51.6,51.6,
2024-03-23,2024-03-23,564.0,616.0,44.8,44.8,
2024-03-23,2024-03-23,564.0,649.0,26.0,26.0,
2024-03-23,2024-03-23,564.0,653.0,20.33,20.33,
2024-03-24,2024-03-24,564.0,615.0,34.59,34.59,
2024-03-24,2024-03-24,564.0,614.0,39.5,39.5,
2024-03-24,2024-03-24,564.0,575.0,70.73,70.73,
2024-03-24,2024-03-24,564.0,575.0,91.61,91.61,
2024-03-24,2024-03-24,564.0,578.0,70.56,70.56,
2024-03-24,2024-03-24,564.0,650.0,32.0,32.0,
2024-03-25,2024-03-25,564.0,589.0,39.36,39.36,
2024-03-25,2024-03-25,564.0,621.0,40.58,40.58,
2024-03-25,2024-03-25,564.0,606.0,43.46,43.46,
2024-03-25,2024-03-25,564.0,601.0,36.0,36.0,
2024-03-25,2024-03-25,564.0,598.0,64.09,64.09,
2024-03-25,2024-03-25,564.0,630.0,30.93,30.93,
2024-03-26,2024-03-26,564.0,569.0,54.0,54.0,
2024-03-26,2024-03-26,564.0,589.0,57.94,57.94,
2024-03-26,2024-03-26,564.0,580.0,29.93,29.93,
2024-03-26,2024-03-26,564.0,604.0,35.75,35.75,
2024-03-26,2024-03-26,564.0,588.0,35.45,35.45,
2024-03-26,2024-03-26,564.0,585.0,58.55,58.55,
2024-03-27,2024-03-27,564.0,578.0,55.6,55.6,
2024-03-27,2024-03-27,564.0,583.0,56.0,56.0,
2024-03-27,2024-03-27,564.0,631.0,31.92,31.92,
2024-03-27,2024-03-27,564.0,626.0,33.25,33.25,
2024-03-27,2024-03-27,564.0,617.0,30.21,30.21,
2024-03-27,2024-03-27,564.0,586.0,54.04,54.04,
2024-03-28,2024-03-28,564.0,631.0,28.28,28.28,
2024-03-28,2024-03-28,564.0,645.0,29.15,29.15,
2024-03-28,2024-03-28,564.0,578.0,48.12,48.12,
2024-03-28,2024-03-28,564.0,587.0,72.78,72.78,
2024-03-28,2024-03-28,564.0,552.0,52.0,52.0,
2024-03-28,2024-03-28,564.0,648.0,29.45,29.45,
2024-03-29,2024-03-29,564.0,597.0,53.1,53.1,
2024-03-29,2024-03-29,564.0,618.0,31.72,31.72,
2024-03-29,2024-03-29,564.0,605.0,88.84,88.84,
2024-03-29,2024-03-29,564.0,611.0,63.66,63.66,
2024-03-29,2024-03-29,564.0,650.0,31.68,31.68,
2024-03-29,2024-03-29,564.0,642.0,28.0,28.0,
2024-03-30,2024-03-30,564.0,613.0,41.23,41.23,
2024-03-30,2024-03-30,564.0,628.0,38.99,38.99,
2024-03-30,2024-03-30,564.0,626.0,58.67,58.67,
2024-03-30,2024-03-30,564.0,641.0,91.96,91.96,
2024-03-30,2024-03-30,564.0,591.0,57.2,57.2,
2024-03-30,2024-03-30,564.0,618.0,33.86,33.86,
2024-03-31,2024-03-31,564.0,669.0,39.48,39.48,
2024-03-31,2024-03-31,564.0,648.0,36.63,36.63,
2024-03-31,2024-03-31,564.0,649.0,63.72,63.72,
2024-03-31,2024-03-31,564.0,636.0,98.84,98.84,
2024-03-31,2024-03-31,564.0,617.0,61.95,61.95,
2024-03-31,2024-03-31,564.0,612.0,38.34,38.34,
2024-04-01,2024-04-01,564.0,603.0,57.78,57.78,
2024-04-01,2024-04-01,564.0,610.0,115.0,115.0,
2024-04-01,2024-04-01,564.0,626.0,40.32,40.32,
2024-04-01,2024-04-01,564.0,641.0,44.92,44.92,
2024-04-01,2024-04-01,564.0,625.0,45.56,45.56,
2024-04-01,2024-04-01,564.0,641.0,78.0,78.0,
2024-04-02,2024-04-02,564.0,606.0,68.74,68.74,
2024-04-02,2024-04-02,564.0,579.0,99.53,99.53,
2024-04-02,2024-04-02,564.0,634.0,38.16,38.16,
2024-04-02,2024-04-02,564.0,625.0,40.1,40.1,
2024-04-02,2024-04-02,564.0,618.0,44.24,44.24,
2024-04-02,2024-04-02,564.0,609.0,61.0,61.0,
2024-04-03,2024-04-03,564.0,643.0,51.71,51.71,
2024-04-03,2024-04-03,564.0,645.0,43.54,43.54,
2024-04-03,2024-04-03,564.0,585.0,67.56,67.56,
2024-04-03,2024-04-03,564.0,560.0,110.0,110.0,
2024-04-03,2024-04-03,564.0,556.0,63.5,63.5,
2024-04-03,2024-04-03,564.0,639.0,39.36,39.36,
2024-04-04,2024-04-04,564.0,566.0,61.64,61.64,
2024-04-04,2024-04-04,564.0,529.0,118.3,118.3,
2024-04-04,2024-04-04,564.0,608.0,39.36,39.36,
2024-04-04,2024-04-04,564.0,627.0,44.9,44.9,
2024-04-04,2024-04-04,564.0,621.0,44.0,44.0,
2024-04-04,2024-04-04,564.0,580.0,70.44,70.44,
2024-04-05,2024-04-05,564.0,631.0,38.88,38.88,
2024-04-05,2024-04-05,564.0,632.0,36.72,36.72,
2024-04-05,2024-04-05,564.0,624.0,51.56,51.56,
2024-04-05,2024-04-05,564.0,587.0,74.0,74.0,
2024-04-05,2024-04-05,564.0,623.0,51.24,51.24,
2024-04-05,2024-04-05,564.0,608.0,38.6,38.6,
2024-04-06,2024-04-06,564.0,643.0,35.52,35.52,
2024-04-06,2024-04-06,564.0,604.0,55.2,55.2,
2024-04-06,2024-04-06,564.0,582.0,115.63,115.63,
2024-04-06,2024-04-06,564.0,616.0,57.0,57.0,
2024-04-06,2024-04-06,564.0,643.0,35.56,35.56,
2024-04-06,2024-04-06,564.0,642.0,35.6,35.6,
2024-04-07,2024-04-07,564.0,645.0,36.64,36.64,
2024-04-07,2024-04-07,564.0,630.0,34.28,34.28,
2024-04-07,2024-04-07,564.0,597.0,56.0,56.0,
2024-04-07,2024-04-07,564.0,598.0,130.0,130.0,
2024-04-07,2024-04-07,564.0,631.0,60.76,60.76,
2024-04-07,2024-04-07,564.0,591.0,32.87,32.87,
2024-04-08,2024-04-08,564.0,573.0,55.6,55.6,
2024-04-08,2024-04-08,564.0,543.0,122.7,122.7,
2024-04-08,2024-04-08,564.0,577.0,87.5,87.5,
2024-04-08,2024-04-08,564.0,606.0,56.0,56.0,
2024-04-08,2024-04-08,564.0,591.0,64.87,64.87,
2024-04-08,2024-04-08,564.0,599.0,45.0,45.0,
2024-04-09,2024-04-09,564.0,555.0,56.4,56.4,
2024-04-09,2024-04-09,564.0,558.0,81.25,81.25,
2024-04-09,2024-04-09,564.0,572.0,45.0,45.0,
2024-04-09,2024-04-09,564.0,568.0,49.0,49.0,
2024-04-09,2024-04-09,564.0,572.0,48.0,48.0,
2024-04-09,2024-04-09,564.0,565.0,57.2,57.2,
2024-04-10,2024-04-10,564.0,559.0,104.05,104.05,
2024-04-10,2024-04-10,564.0,576.0,75.0,75.0,
2024-04-10,2024-04-10,564.0,574.0,106.09,106.09,
2024-04-10,2024-04-10,564.0,566.0,145.94,145.94,
2024-04-10,2024-04-10,564.0,565.0,99.61,99.61,
2024-04-10,2024-04-10,564.0,545.0,63.92,63.92,
2024-04-11,2024-04-11,564.0,520.0,94.0,94.0,
2024-04-11,2024-04-11,564.0,561.0,62.62,62.62,
2024-04-11,2024-04-11,564.0,567.0,144.55,144.55,
2024-04-11,2024-04-11,564.0,533.0,101.0,101.0,
2024-04-11,2024-04-11,564.0,566.0,69.11,69.11,
2024-04-11,2024-04-11,564.0,560.0,90.0,90.0,
2024-04-12,2024-04-12,564.0,604.0,69.0,69.0,
2024-04-12,2024-04-12,564.0,594.0,59.66,59.66,
2024-04-12,2024-04-12,564.0,553.0,98.7,98.7,
2024-04-12,2024-04-12,564.0,555.0,139.0,139.0,
2024-04-12,2024-04-12,564.0,570.0,93.92,93.92,
2024-04-12,2024-04-12,564.0,573.0,60.0,60.0,
2024-04-13,2024-04-13,564.0,605.0,60.0,60.0,
2024-04-13,2024-04-13,564.0,585.0,115.95,115.95,
2024-04-13,2024-04-13,564.0,565.0,146.9,146.9,
2024-04-13,2024-04-13,564.0,581.0,69.0,69.0,
2024-04-13,2024-04-13,564.0,588.0,59.66,59.66,
2024-04-13,2024-04-13,564.0,570.0,155.2,155.2,
2024-04-14,2024-04-14,564.0,572.0,122.0,122.0,
2024-04-14,2024-04-14,564.0,600.0,54.91,54.91,
2024-04-14,2024-04-14,564.0,568.0,288.05,288.05,
2024-04-14,2024-04-14,564.0,568.0,191.49,191.49,
2024-04-14,2024-04-14,564.0,575.0,100.0,100.0,
2024-04-14,2024-04-14,564.0,575.0,99.4,99.4,
2024-04-15,2024-04-15,564.0,595.0,55.3,55.3,
2024-04-15,2024-04-15,564.0,586.0,56.4,56.4,
2024-04-15,2024-04-15,564.0,563.0,123.39,123.39,
2024-04-15,2024-04-15,564.0,544.0,148.76,148.76,
2024-04-15,2024-04-15,564.0,570.0,92.01,92.01,
2024-04-15,2024-04-15,564.0,585.0,76.17,76.17,
2024-04-16,2024-04-16,564.0,570.0,75.0,75.0,
2024-04-16,2024-04-16,564.0,591.0,79.72,79.72,
2024-04-16,2024-04-16,564.0,538.0,126.0,126.0,
2024-04-16,2024-04-16,564.0,570.0,145.43,145.43,
2024-04-16,2024-04-16,564.0,603.0,92.96,92.96,
2024-04-16,2024-04-16,564.0,609.0,72.0,72.0,
2024-04-17,2024-04-17,564.0,596.0,48.6,48.6,
2024-04-17,2024-04-17,564.0,587.0,76.0,76.0,
2024-04-17,2024-04-17,564.0,578.0,100.0,100.0,
2024-04-17,2024-04-17,564.0,540.0,71.21,71.21,
2024-04-17,2024-04-17,564.0,597.0,44.0,44.0,
2024-04-17,2024-04-17,564.0,574.0,82.6,82.6,
2024-04-18,2024-04-18,564.0,591.0,38.48,38.48,
2024-04-18,2024-04-18,564.0,595.0,39.16,39.16,
2024-04-18,2024-04-18,564.0,586.0,55.6,55.6,
2024-04-18,2024-04-18,564.0,539.0,56.4,56.4,
2024-04-18,2024-04-18,564.0,505.0,117.65,117.65,
2024-04-18,2024-04-18,564.0,584.0,53.6,53.6,
2024-04-19,2024-04-19,564.0,602.0,45.94,45.94,
2024-04-19,2024-04-19,564.0,557.0,59.2,59.2,
2024-04-19,2024-04-19,564.0,567.0,79.06,79.06,
2024-04-19,2024-04-19,564.0,584.0,106.59,106.59,
2024-04-19,2024-04-19,564.0,586.0,62.05,62.05,
2024-04-19,2024-04-19,564.0,586.0,45.38,45.38,
2024-04-20,2024-04-20,564.0,571.0,94.4,94.4,
2024-04-20,2024-04-20,564.0,511.0,46.8,46.8,
2024-04-20,2024-04-20,564.0,581.0,112.5,112.5,
2024-04-20,2024-04-20,564.0,558.0,111.83,111.83,
2024-04-20,2024-04-20,564.0,582.0,71.97,71.97,
2024-04-20,2024-04-20,564.0,582.0,66.54,66.54,
2024-04-21,2024-04-21,564.0,577.0,56.4,56.4,
2024-04-21,2024-04-21,564.0,574.0,62.0,62.0,
2024-04-21,2024-04-21,564.0,603.0,96.8,96.8,
2024-04-21,2024-04-21,564.0,625.0,127.19,127.19,
2024-04-21,2024-04-21,564.0,613.0,94.8,94.8,
2024-04-21,2024-04-21,564.0,551.0,47.33,47.33,
2024-04-22,2024-04-22,564.0,593.0,47.58,47.58,
2024-04-22,2024-04-22,564.0,588.0,56.0,56.0,
2024-04-22,2024-04-22,564.0,550.0,85.99,85.99,
2024-04-22,2024-04-22,564.0,557.0,108.11,108.11,
2024-04-22,2024-04-22,564.0,574.0,77.6,77.6,
2024-04-22,2024-04-22,564.0,555.0,51.47,51.47,
2024-04-23,2024-04-23,564.0,607.0,32.0,32.0,
2024-04-23,2024-04-23,564.0,613.0,42.78,42.78,
2024-04-23,2024-04-23,564.0,534.0,79.56,79.56,
2024-04-23,2024-04-23,564.0,612.0,41.68,41.68,
2024-04-23,2024-04-23,564.0,605.0,31.68,31.68,
2024-04-23,2024-04-23,564.0,566.0,57.63,57.63,
2024-04-24,2024-04-24,564.0,578.0,56.4,56.4,
2024-04-24,2024-04-24,564.0,578.0,37.92,37.92,
2024-04-24,2024-04-24,564.0,554.0,60.0,60.0,
2024-04-24,2024-04-24,564.0,576.0,68.3,68.3,
2024-04-24,2024-04-24,564.0,579.0,73.8,73.8,
2024-04-24,2024-04-24,564.0,574.0,71.48,71.48,
2024-04-25,2024-04-25,564.0,593.0,33.44,33.44,
2024-04-25,2024-04-25,564.0,571.0,65.82,65.82,
2024-04-25,2024-04-25,564.0,502.0,67.92,67.92,
2024-04-25,2024-04-25,564.0,572.0,67.92,67.92,
2024-04-25,2024-04-25,564.0,559.0,59.38,59.38,
2024-04-25,2024-04-25,564.0,574.0,50.0,50.0,
2024-04-26,2024-04-26,564.0,573.0,74.76,74.76,
2024-04-26,2024-04-26,564.0,550.0,68.0,68.0,
2024-04-26,2024-04-26,564.0,595.0,68.7,68.7,
2024-04-26,2024-04-26,564.0,591.0,74.25,74.25,
2024-04-26,2024-04-26,564.0,573.0,68.0,68.0,
2024-04-26,2024-04-26,564.0,625.0,40.39,40.39,
2024-04-27,2024-04-27,564.0,579.0,36.0,36.0,
2024-04-27,2024-04-27,564.0,566.0,55.0,55.0,
2024-04-27,2024-04-27,564.0,600.0,81.2,81.2,
2024-04-27,2024-04-27,564.0,598.0,96.8,96.8,
2024-04-27,2024-04-27,564.0,576.0,87.2,87.2,
2024-04-27,2024-04-27,564.0,571.0,55.2,55.2,
2024-04-28,2024-04-28,564.0,560.0,66.15,66.15,
2024-04-28,2024-04-28,564.0,569.0,94.47,94.47,
2024-04-28,2024-04-28,564.0,568.0,182.0,182.0,
2024-04-28,2024-04-28,564.0,613.0,45.0,45.0,
2024-04-28,2024-04-28,564.0,572.0,55.6,55.6,
2024-04-28,2024-04-28,564.0,568.0,124.05,124.05,
2024-04-29,2024-04-29,564.0,560.0,66.91,66.91,
2024-04-29,2024-04-29,564.0,557.0,50.8,50.8,
2024-04-29,2024-04-29,564.0,529.0,135.69,135.69,
2024-04-29,2024-04-29,564.0,520.0,79.4,79.4,
2024-04-29,2024-04-29,564.0,560.0,51.0,51.0,
2024-04-29,2024-04-29,564.0,598.0,41.08,41.08,
2024-04-30,2024-04-30,564.0,590.0,39.6,39.6,
2024-04-30,2024-04-30,564.0,512.0,44.56,44.56,
2024-04-30,2024-04-30,564.0,476.0,63.16,63.16,
2024-04-30,2024-04-30,564.0,474.0,100.07,100.07,
2024-04-30,2024-04-30,564.0,506.0,55.2,55.2,
2024-04-30,2024-04-30,564.0,506.0,45.72,45.72,
2024-05-01,2024-05-01,564.0,595.0,36.0,36.0,
2024-05-01,2024-05-01,564.0,555.0,56.54,56.54,
2024-05-01,2024-05-01,564.0,581.0,128.0,128.0,
2024-05-01,2024-05-01,564.0,593.0,180.0,180.0,
2024-05-01,2024-05-01,564.0,554.0,111.0,111.0,
2024-05-01,2024-05-01,564.0,555.0,57.2,57.2,
2024-05-02,2024-05-02,564.0,560.0,87.0,87.0,
2024-05-02,2024-05-02,564.0,505.0,166.25,166.25,
2024-05-02,2024-05-02,564.0,559.0,54.0,54.0,
2024-05-02,2024-05-02,564.0,589.0,55.2,55.2,
2024-05-02,2024-05-02,564.0,605.0,38.11,38.11,
2024-05-02,2024-05-02,564.0,516.0,108.0,108.0,
2024-05-03,2024-05-03,564.0,570.0,56.0,56.0,
2024-05-03,2024-05-03,564.0,559.0,120.0,120.0,
2024-05-03,2024-05-03,564.0,570.0,39.2,39.2,
2024-05-03,2024-05-03,564.0,586.0,51.0,51.0,
2024-05-03,2024-05-03,564.0,590.0,42.0,42.0,
2024-05-03,2024-05-03,564.0,556.0,67.8,67.8,
2024-05-04,2024-05-04,564.0,584.0,38.92,38.92,
2024-05-04,2024-05-04,564.0,574.0,46.47,46.47,
2024-05-04,2024-05-04,564.0,580.0,94.0,94.0,
2024-05-04,2024-05-04,564.0,575.0,115.38,115.38,
2024-05-04,2024-05-04,564.0,569.0,68.0,68.0,
2024-05-04,2024-05-04,564.0,575.0,43.68,43.68,
2024-05-05,2024-05-05,564.0,582.0,87.74,87.74,
2024-05-05,2024-05-05,564.0,574.0,35.0,35.0,
2024-05-05,2024-05-05,564.0,618.0,160.0,160.0,
2024-05-05,2024-05-05,564.0,580.0,100.0,100.0,
2024-05-05,2024-05-05,564.0,605.0,49.76,49.76,
2024-05-05,2024-05-05,564.0,622.0,38.4,38.4,
2024-05-06,2024-05-06,564.0,605.0,32.0,32.0,
2024-05-06,2024-05-06,564.0,600.0,45.0,45.0,
2024-05-06,2024-05-06,564.0,571.0,83.8,83.8,
2024-05-06,2024-05-06,564.0,585.0,96.28,96.28,
2024-05-06,2024-05-06,564.0,625.0,55.0,55.0,
2024-05-06,2024-05-06,564.0,619.0,34.0,34.0,
2024-05-07,2024-05-07,564.0,619.0,70.3,70.3,
2024-05-07,2024-05-07,564.0,608.0,59.14,59.14,
2024-05-07,2024-05-07,564.0,611.0,63.59,63.59,
2024-05-07,2024-05-07,564.0,610.0,36.0,36.0,
2024-05-07,2024-05-07,564.0,611.0,43.0,43.0,
2024-05-07,2024-05-07,564.0,595.0,46.12,46.12,
2024-05-08,2024-05-08,564.0,611.0,63.54,63.54,
2024-05-08,2024-05-08,564.0,600.0,56.12,56.12,
2024-05-08,2024-05-08,564.0,616.0,100.52,100.52,
2024-05-08,2024-05-08,564.0,588.0,78.06,78.06,
2024-05-08,2024-05-08,564.0,621.0,52.44,52.44,
2024-05-08,2024-05-08,564.0,647.0,34.0,34.0,
2024-05-09,2024-05-09,564.0,650.0,33.17,33.17,
2024-05-09,2024-05-09,564.0,618.0,49.63,49.63,
2024-05-09,2024-05-09,564.0,633.0,125.92,125.92,
2024-05-09,2024-05-09,564.0,634.0,153.1,153.1,
2024-05-09,2024-05-09,564.0,648.0,90.43,90.43,
2024-05-09,2024-05-09,564.0,562.0,51.56,51.56,
2024-05-10,2024-05-10,564.0,564.0,56.55,56.55,
2024-05-10,2024-05-10,564.0,587.0,89.22,89.22,
2024-05-10,2024-05-10,564.0,587.0,124.26,124.26,
2024-05-10,2024-05-10,564.0,594.0,31.5,31.5,
2024-05-10,2024-05-10,564.0,556.0,48.2,48.2,
2024-05-10,2024-05-10,564.0,589.0,99.4,99.4,
2024-05-11,2024-05-11,564.0,592.0,93.31,93.31,
2024-05-11,2024-05-11,564.0,563.0,55.0,55.0,
2024-05-11,2024-05-11,564.0,596.0,199.8,199.8,
2024-05-11,2024-05-11,564.0,591.0,166.98,166.98,
2024-05-11,2024-05-11,564.0,575.0,50.0,50.0,
2024-05-11,2024-05-11,564.0,580.0,32.49,32.49,
2024-05-12,2024-05-12,564.0,612.0,38.52,38.52,
2024-05-12,2024-05-12,564.0,591.0,50.52,50.52,
2024-05-12,2024-05-12,564.0,614.0,131.51,131.51,
2024-05-12,2024-05-12,564.0,587.0,224.86,224.86,
2024-05-12,2024-05-12,564.0,594.0,116.53,116.53,
2024-05-12,2024-05-12,564.0,563.0,59.0,59.0,
2024-05-13,2024-05-13,564.0,583.0,38.4,38.4,
2024-05-13,2024-05-13,564.0,591.0,50.7,50.7,
2024-05-13,2024-05-13,564.0,567.0,110.0,110.0,
2024-05-13,2024-05-13,564.0,565.0,157.0,157.0,
2024-05-13,2024-05-13,564.0,562.0,113.68,113.68,
2024-05-13,2024-05-13,564.0,554.0,65.08,65.08,
2024-05-14,2024-05-14,564.0,576.0,116.0,116.0,
2024-05-14,2024-05-14,564.0,557.0,173.92,173.92,
2024-05-14,2024-05-14,564.0,554.0,73.6,73.6,
2024-05-14,2024-05-14,564.0,593.0,55.64,55.64,
2024-05-14,2024-05-14,564.0,601.0,55.2,55.2,
2024-05-14,2024-05-14,564.0,551.0,144.88,144.88,
2024-05-15,2024-05-15,564.0,560.0,124.8,124.8,
2024-05-15,2024-05-15,564.0,552.0,185.06,185.06,
2024-05-15,2024-05-15,564.0,564.0,72.0,72.0,
2024-05-15,2024-05-15,564.0,580.0,62.4,62.4,
2024-05-15,2024-05-15,564.0,579.0,43.4,43.4,
2024-05-15,2024-05-15,564.0,522.0,300.0,300.0,
2024-05-16,2024-05-16,564.0,556.0,41.0,41.0,
2024-05-16,2024-05-16,564.0,548.0,71.84,71.84,
2024-05-16,2024-05-16,564.0,504.0,266.0,266.0,
2024-05-16,2024-05-16,564.0,532.0,241.81,241.81,
2024-05-16,2024-05-16,564.0,555.0,109.44,109.44,
2024-05-16,2024-05-16,564.0,540.0,71.88,71.88,
2024-05-17,2024-05-17,564.0,521.0,95.0,95.0,
2024-05-17,2024-05-17,564.0,525.0,57.92,57.92,
2024-05-17,2024-05-17,564.0,554.0,176.21,176.21,
2024-05-17,2024-05-17,564.0,486.0,118.2,118.2,
2024-05-17,2024-05-17,564.0,579.0,61.56,61.56,
2024-05-17,2024-05-17,564.0,598.0,36.44,36.44,
2024-05-18,2024-05-18,564.0,616.0,33.24,33.24,
2024-05-18,2024-05-18,564.0,593.0,55.2,55.2,
2024-05-18,2024-05-18,564.0,565.0,164.03,164.03,
2024-05-18,2024-05-18,564.0,575.0,219.91,219.91,
2024-05-18,2024-05-18,564.0,586.0,94.67,94.67,
2024-05-18,2024-05-18,564.0,569.0,55.2,55.2,
2024-05-19,2024-05-19,564.0,641.0,37.45,37.45,
2024-05-19,2024-05-19,564.0,594.0,77.2,77.2,
2024-05-19,2024-05-19,564.0,590.0,215.89,215.89,
2024-05-19,2024-05-19,564.0,584.0,300.83,300.83,
2024-05-19,2024-05-19,564.0,599.0,154.21,154.21,
2024-05-19,2024-05-19,564.0,554.0,95.51,95.51,
2024-05-20,2024-05-20,564.0,579.0,103.44,103.44,
2024-05-20,2024-05-20,564.0,576.0,245.3,245.3,
2024-05-20,2024-05-20,564.0,530.0,77.5,77.5,
2024-05-20,2024-05-20,564.0,609.0,52.78,52.78,
2024-05-20,2024-05-20,564.0,621.0,40.0,40.0,
2024-05-20,2024-05-20,564.0,567.0,161.88,161.88,
2024-05-21,2024-05-21,564.0,535.0,110.45,110.45,
2024-05-21,2024-05-21,564.0,490.0,205.34,205.34,
2024-05-21,2024-05-21,564.0,493.0,100.0,100.0,
2024-05-21,2024-05-21,564.0,586.0,50.2,50.2,
2024-05-21,2024-05-21,564.0,623.0,32.67,32.67,
2024-05-21,2024-05-21,564.0,505.0,104.55,104.55,
2024-05-22,2024-05-22,564.0,580.0,80.42,80.42,
2024-05-22,2024-05-22,564.0,591.0,71.6,71.6,
2024-05-22,2024-05-22,564.0,556.0,134.37,134.37,
2024-05-22,2024-05-22,564.0,555.0,195.2,195.2,
2024-05-22,2024-05-22,564.0,590.0,109.14,109.14,
2024-05-22,2024-05-22,564.0,544.0,78.7,78.7,
2024-05-23,2024-05-23,564.0,554.0,81.44,81.44,
2024-05-23,2024-05-23,564.0,528.0,171.2,171.2,
2024-05-23,2024-05-23,564.0,553.0,80.0,80.0,
2024-05-23,2024-05-23,564.0,630.0,56.44,56.44,
2024-05-23,2024-05-23,564.0,671.0,40.0,40.0,
2024-05-23,2024-05-23,564.0,517.0,96.0,96.0,
2024-05-24,2024-05-24,564.0,589.0,31.28,31.28,
2024-05-24,2024-05-24,564.0,572.0,44.0,44.0,
2024-05-24,2024-05-24,564.0,559.0,71.0,71.0,
2024-05-24,2024-05-24,564.0,542.0,86.0,86.0,
2024-05-24,2024-05-24,564.0,582.0,70.0,70.0,
2024-05-24,2024-05-24,564.0,592.0,55.6,55.6,
2024-05-25,2024-05-25,564.0,575.0,50.8,50.8,
2024-05-25,2024-05-25,564.0,577.0,92.0,92.0,
2024-05-25,2024-05-25,564.0,568.0,135.51,135.51,
2024-05-25,2024-05-25,564.0,583.0,102.22,102.22,
2024-05-25,2024-05-25,564.0,588.0,31.67,31.67,
2024-05-25,2024-05-25,564.0,580.0,41.2,41.2,
2024-05-26,2024-05-26,564.0,595.0,34.54,34.54,
2024-05-26,2024-05-26,564.0,584.0,48.11,48.11,
2024-05-26,2024-05-26,564.0,579.0,130.1,130.1,
2024-05-26,2024-05-26,564.0,562.0,192.6,192.6,
2024-05-26,2024-05-26,564.0,555.0,92.33,92.33,
2024-05-26,2024-05-26,564.0,555.0,50.0,50.0,
2024-05-27,2024-05-27,564.0,547.0,66.0,66.0,
2024-05-27,2024-05-27,564.0,532.0,104.8,104.8,
2024-05-27,2024-05-27,564.0,556.0,50.8,50.8,
2024-05-27,2024-05-27,564.0,571.0,42.1,42.1,
2024-05-27,2024-05-27,564.0,519.0,70.1,70.1,
2024-05-27,2024-05-27,564.0,589.0,33.75,33.75,
2024-05-28,2024-05-28,564.0,601.0,29.89,29.89,
2024-05-28,2024-05-28,564.0,601.0,40.0,40.0,
2024-05-28,2024-05-28,564.0,592.0,55.6,55.6,
2024-05-28,2024-05-28,564.0,567.0,82.0,82.0,
2024-05-28,2024-05-28,564.0,600.0,60.85,60.85,
2024-05-28,2024-05-28,564.0,587.0,47.0,47.0,
2024-05-29,2024-05-29,564.0,534.0,110.0,110.0,
2024-05-29,2024-05-29,564.0,622.0,30.0,30.0,
2024-05-29,2024-05-29,564.0,594.0,46.28,46.28,
2024-05-29,2024-05-29,564.0,541.0,84.4,84.4,
